subclass,instance,wikiDataID,gender,age,birthYear,publication_year
Writer,Dylan_Krieger,Q62826951,female,34,,2019.0
Writer,Dylan_Reibling,,,0,,
Writer,Dylan_Taite,Q5318775,male,0,,2005.0
Writer,Dylan_Thomas,Q191023,male,39,,2001.0
Writer,Dymphna_Cusack,Q101871,female,79,,2006.0
Writer,Dzidra_Rinkule-Zemzare,Q7076977,female,87,,2015.0
Writer,Dzvinia_Orlowsky,Q5320039,female,0,,2009.0
Writer,Dáithí_Ó_hÓgáin,Q13157257,male,62,,2020.0
Writer,Dávid_Baróti_Szabó,Q716135,male,80,,2022.0
Writer,Déborah_Heissler,Q3042386,female,48,,2015.0
Writer,Dòmhnall_Ruadh_Chorùna,Q5320326,male,80,,2009.0
Writer,Dónall_Mac_Amhlaigh__Dónall_Mac_Amhlaigh__1,,,63,,
Writer,Dónall_na_Buile_Mac_Cárthaigh,Q5320341,male,0,,2011.0
Writer,Dörte_Hansen,Q23561941,female,0,,2019.0
Writer,Dörte_von_Westernhagen,Q107738,female,0,,2006.0
Writer,Dörthe_Binkert,Q19276589,female,0,,2015.0
Writer,Döwletmämmet_Azady,Q3919005,male,0,,2020.0
Writer,Dževad_Karahasan,Q700600,male,71,,2010.0
Writer,Dương_Thu_Hương,Q269992,female,0,,2005.0
Writer,Dương_Tử_Giang,Q10757625,male,41,,2022.0
Writer,E.A.T._Dutton,,,0,,
Writer,E.C._Bentley,,,0,,2005.0
Writer,E.J._Altbacker,Q5321606,male,0,,2023.0
Writer,E.L._Doctorow,,,0,,2004.0
Writer,E.Vikramaththithan,,,0,,
Writer,E.W._Hornung,,,0,,2014.0
Writer,E._A._Markham,Q5321697,male,69,,2004.0
Writer,E._A._Richardson,Q5321699,male,79,,2009.0
Writer,E._Allison_Hagood,Q5321718,female,58,,2012.0
Writer,E._Annie_Proulx,,,0,,2008.0
Writer,E._B._C._Jones,Q18528714,female,73,,2016.0
Writer,E._B._Lewis_(illustrator),Q5321733,male,68,,2007.0
Writer,E._Brooks_Holifield__US-historian-stub__1,,,0,,
Writer,E._Bull,,,0,,
Writer,E._C._Alft,Q5321765,male,96,,2005.0
Writer,E._C._Buley,Q5321767,male,0,,2007.0
Writer,E._C._Myers,Q16217504,male,0,,2013.0
Writer,E._C._R._Lorac,Q3045725,female,64,,2004.0
Writer,E._C._Spykman,Q5321788,female,69,,2006.0
Writer,E._C._Vivian,Q926338,male,0,,2008.0
Writer,E._Cobham_Brewer,Q3046803,male,87,,2005.0
Writer,E._D._E._N._Southworth,Q447019,female,80,,2004.0
Writer,E._E._Aiken,Q5321827,male,92,,2011.0
Writer,E._E._Brown,Q51578703,female,177,,2018.0
Writer,E._E._Knight,Q528656,male,59,,2006.0
Writer,E._E._Rehmus,Q5321836,male,0,,2008.0
Writer,E._E._Smith,Q144090,male,75,,2001.0
Writer,E._Ethelbert_Miller,Q5321846,male,74,,2009.0
Writer,E._Everett_Evans,Q5321848,male,65,,2007.0
Writer,E._F._Benson,Q771698,male,73,,2002.0
Writer,E._F._Bleiler,Q5321850,male,90,,2006.0
Writer,E._Florence_Barker,Q67132247,female,57,,2019.0
Writer,E._Frances_White,Q5321866,female,0,,2007.0
Writer,E._G._Cuthbert_F._Atchley,Q23765968,male,0,,2016.0
Writer,E._H._Warmington,Q5321910,male,0,,2005.0
Writer,E._Harikumar,Q5321914,male,77,,2005.0
Writer,E._Hoffmann_Price,Q2085846,male,90,,2006.0
Writer,E._J._Dionne,Q129436,male,72,,2005.0
Writer,E._J._Eames,Q104881079,female,211,,2021.0
Writer,E._J._Pratt,Q3045744,male,82,,2004.0
Writer,E._J._Westlake,Q5321976,female,59,,2009.0
Writer,E._Jack_Neuman,Q61749615,male,77,,2019.0
Writer,E._Jeffrey_Smith,,,0,,
Writer,E._K._Brown,Q5321989,male,48,,2011.0
Writer,E._K._Johnston,Q56948894,female,0,,2018.0
Writer,E._K._Sheeba,Q17385869,female,49,,2014.0
Writer,E._L._Doctorow,Q335232,male,84,,2003.0
Writer,E._L._James,Q59896,female,61,,2012.0
Writer,E._L._Konigsburg,Q4356114,female,83,,2004.0
Writer,E._L._Moore,Q44737649,male,81,,2017.0
Writer,E._L._Young,Q5322018,female,0,,2008.0
Writer,E._Lawrence_Gibson,,,0,,
Writer,E._Lily_Yu,Q5322024,female,0,,2012.0
Writer,E._Lloyd_Sheldon,Q5322025,male,71,,2008.0
Writer,E._Lockhart,Q5322028,female,57,,2010.0
Writer,E._Louisa_Mather,Q40166835,female,67,,2017.0
Writer,E._Lynn_Harris,Q1273517,male,54,,2005.0
Writer,E._M._Corder,,,0,,
Writer,E._M._Delafield,Q5322031,female,53,,2005.0
Writer,E._M._Forster__E._M._Forster__1,,,91,,
Writer,E._M._Granger_Bennett,Q18151015,female,-36,,2014.0
Writer,E._M._Hull,Q1287924,female,67,,2006.0
Writer,E._M._Lewis,Q64740338,female,0,,2019.0
Writer,E._Mayne_Hull,,,0,,2008.0
Writer,E._Nesbit,Q231708,female,66,,2003.0
Writer,E._Paul_Zehr,Q5322090,male,0,,2009.0
Writer,E._Pauline_Johnson,Q2716914,female,52,,2004.0
Writer,E._Phillips_Oppenheim,Q163069,male,80,,2004.0
Writer,E._R._Braithwaite,Q1273562,male,104,,2005.0
Writer,E._R._Eddison,Q260982,male,63,,2003.0
Writer,E._R._Frank,Q5321651,female,0,,2009.0
Writer,E._R._Jackman,Q5322103,male,73,,2009.0
Writer,E._Rose_Sabin,Q5322129,female,0,,2006.0
Writer,E._S._L._Thompson,Q106587145,female,96,,2021.0
Writer,E._Santhosh_Kumar,Q13110336,male,0,,2014.0
Writer,E._T._A._Hoffmann,Q150471,male,46,,2001.0
Writer,E._Talbot_Donaldson,Q63226098,male,77,,2020.0
Writer,E._V._Gordon,Q100321220,male,42,,2005.0
Writer,E._V._Gordon,Q100387853,male,42,,2005.0
Writer,E._V._Gordon,Q100967014,female,42,,2005.0
Writer,E._V._Gordon,Q101033432,female,42,,2005.0
Writer,E._V._Gordon,Q101034190,male,42,,2005.0
Writer,E._V._Gordon,Q10116482,male,42,,2005.0
Writer,E._V._Gordon,Q101231217,female,42,,2005.0
Writer,E._V._Gordon,Q101878,male,42,,2005.0
Writer,E._V._Gordon,Q102051948,male,42,,2005.0
Writer,E._V._Gordon,Q10207490,male,42,,2005.0
Writer,E._V._Gordon,Q102217255,male,42,,2005.0
Writer,E._V._Gordon,Q102217477,male,42,,2005.0
Writer,E._V._Gordon,Q102286507,male,42,,2005.0
Writer,E._V._Gordon,Q102432884,male,42,,2005.0
Writer,E._V._Gordon,Q102485374,female,42,,2005.0
Writer,E._V._Gordon,Q10278130,male,42,,2005.0
Writer,E._V._Gordon,Q10314169,male,42,,2005.0
Writer,E._V._Gordon,Q10337407,male,42,,2005.0
